tweet:text,tweet:id,account:id,account:name,account:created_at,account:verified,tweet:retweets_count,tweet:favorites_count,account:followers_count,account:friends_count,account:listed_count,account:user_favorites,account:user_statuses,account:default_profile,account:default_profile_image,tweet:datetime,tweet:is_reply,tweet:is_quote
En ningún momento se me salió el joto que llevo dentro jajaja. Quedamos en comenzar a entrenar juntos.,9.19747E+17,147051343,IsmaelCRam,Sun May 23 02:49:00 +0000 2010,0,0,1,200,252,2,9023,17375,0,0,2017-10-16 02:11:00+00:00,1,0
"me supera que sigan a algo llamado ""BorrachosVIP"". Verga. Digo, ""v word"".",9.05464E+17,7643702,eleseguey,Sun Jul 22 18:02:45 +0000 2007,0,0,3,19273,268,458,4430,232005,0,0,2017-09-06 16:14:20+00:00,1,0
"Es cagado ser ""El ex"", cuando antes era ""Gustavo"", creo que va en serio. 😂",9.05112E+17,8.60745E+17,Gus_mt7,Sat May 06 06:34:44 +0000 2017,0,0,2,159,100,0,627,1727,1,0,2017-09-05 16:52:54+00:00,0,0
Benditas las HOTWIFE que les gusta recibir VERGA AJENA mientras se la chupan al CORNUDO!!  RT PARA SUBIR MÁS VÍDEOS <URL>,8.70097E+17,3215235713,mtlquebecxxx,Tue Apr 28 02:15:07 +0000 2015,0,2,6,18131,175,86,12,133575,1,0,2017-06-01 01:58:47+00:00,0,0
"Ya tengo el hype hasta la puta madre, ahhhhhh  Lo siento XD es que he esperado su mixtape y me pongo loca",9.05279E+17,95753712,Cookie_Time6,Wed Dec 09 23:01:13 +0000 2009,0,0,3,1955,1090,17,25098,61152,0,0,2017-09-06 03:56:30+00:00,0,0
"@USUARIO @USUARIO Habla de soluciones, no ofrece alternativas. Irresponsable!!! Abusivo!!! HDP",9.09929E+17,2735796505,JOSSMONT1,Fri Aug 15 22:45:47 +0000 2014,0,0,0,22,234,0,133,50,1,0,2017-09-18 23:55:10+00:00,1,0
Si hubieran grabado a las fans de seguro salgo ahí re loca o llorando.,9.19776E+17,3942921193,Karlasarahilau1,Mon Oct 19 03:43:09 +0000 2015,0,0,0,819,512,11,52155,90099,1,0,2017-10-16 04:02:36+00:00,0,0
BUENOS PUTOS DÍAS GENTE CABRONA E HIJA DE SU REPUTA MADRE! HUEVOS PUTOS CULEROS.,9.05382E+17,164797760,Ruiz79Jorge,Fri Jul 09 19:52:12 +0000 2010,0,0,0,256,182,2,1644,17487,0,0,2017-09-06 10:48:45+00:00,0,0
Y los putos wilos con o sin toda la comisión de arbitraje no se les quita lo puto maricón,9.20111E+17,119293913,jerrynav,Wed Mar 03 06:25:44 +0000 2010,0,0,1,234,992,3,7754,1870,1,0,2017-10-17 02:15:23+00:00,1,0
"Yo tampoco y menos a los guisos, pero es que marica es El MEGALAND!",9.17873E+17,291276435,lauratriana7_,Sun May 01 18:48:39 +0000 2011,0,0,1,334,360,0,30080,11451,0,0,2017-10-10 22:01:45+00:00,1,0
@USUARIO Ay cálmate madre luchona!! Jajaja te amo,9.07405E+17,1150141327,zoarcadena,Tue Feb 05 06:27:45 +0000 2013,0,0,0,63,64,0,950,949,0,0,2017-09-12 00:46:50+00:00,1,0
"Esto de tener lesiones de accidentes, está medio cabrón. El clima no perdona.",9.05451E+17,665643,_kuro,Fri Jan 19 16:16:36 +0000 2007,0,0,0,746,358,58,1259,41038,0,0,2017-09-06 15:22:58+00:00,0,0
Siempre hay una gorda que quiere caber en un cachito,9.10111E+17,1332827310,Alex18Vega,Sun Apr 07 01:07:56 +0000 2013,0,0,2,795,973,0,3810,6132,0,0,2017-09-19 12:00:39+00:00,0,0
Esa es ROJA HIJO DE TU PUTA MADRE,9.05262E+17,397479720,carlitos_1217,Mon Oct 24 19:02:30 +0000 2011,0,0,0,456,473,13,42094,84024,0,0,2017-09-06 02:50:44+00:00,0,0
"Putos locos, yo llevo 6 horas y aún no salgo de la segunda isla no mamen.",9.17255E+17,3301245305,EpicPingui,Thu May 28 03:55:12 +0000 2015,0,0,3,376,196,7,19558,54990,0,0,2017-10-09 05:08:05+00:00,0,0
La cachetada de Yañez suena a bofetada de maricon tragasables con esteroides,9.20955E+17,230524354,yi_aiii_youuuuu,Sat Dec 25 21:22:28 +0000 2010,0,0,0,404,170,4,11259,12634,0,0,2017-10-19 10:09:28+00:00,1,0
Y mis costillas?? Y las cebollas feas y quemadas,9.07049E+17,1309255922,daniellmaldonad,Thu Mar 28 03:03:39 +0000 2013,0,0,0,332,1103,8,4690,2701,0,0,2017-09-11 01:13:47+00:00,0,0
"Goey tengo escalofríos, despierten a mi madre. Si no amanezco, borren mi historial del navegador, jajajajaja 😂",9.05313E+17,39575895,tavoguga,Tue May 12 19:36:24 +0000 2009,0,0,0,203,221,18,3156,17444,0,0,2017-09-06 06:14:18+00:00,1,0
La madre del niño cambiado de clase por tener Asperger: «Sentí angustia y vergüenza ajena»,9.05269E+17,134974246,Adry_Pinto,Tue Apr 20 00:30:59 +0000 2010,0,0,0,224,216,2,140,37130,0,0,2017-09-06 03:19:44+00:00,0,0
q berga le voy a decir al psiquiatra si me pregunta que me hace feliz como le digo que un vato q no me conoce y vive al otro lado del mundo,9.26681E+17,305270479,loeystudio,Wed May 25 22:54:02 +0000 2011,0,0,0,10524,2950,104,20128,226019,0,0,2017-11-04 05:21:22+00:00,0,0
"No mamesss, que chingue a su madre el América 😩 #MexicanDesmotherPalMundial #MexicansHeadingForDesmadre",9.05276E+17,139750165,siriplaychanges,Mon May 03 15:24:21 +0000 2010,0,0,0,20860,12432,112,12490,191434,1,0,2017-09-06 03:47:44+00:00,0,0
@USUARIO Preguntas tontas y ésta. Opino lo mismo que mitzicologa.,9.09616E+17,206534111,Greciatrr,Sat Oct 23 04:43:13 +0000 2010,0,0,1,629,281,3,21670,19338,0,0,2017-09-18 03:11:25+00:00,1,0
 no mames está bien verga jajajjajajaja debes verlo.,9.05321E+17,197941234,quemariano,Sat Oct 02 22:15:01 +0000 2010,0,0,1,208,249,2,2322,6854,0,0,2017-09-06 06:44:01+00:00,1,0
"Ya va a ser HALLOWEEN 🎃 , niñas aprovechen para disfrazarse lo más putas que puedan es en la única fecha en la que todas son una misma.",9.15313E+17,7.1463E+17,CeciBadillo7,Tue Mar 29 01:46:16 +0000 2016,0,1,0,205,271,0,2386,3112,1,0,2017-10-03 20:28:22+00:00,0,0
"@USUARIO ¿Cuenta el puerco que cazamos cuando tenía 10 años? No era mamut pero estaba inmenso el HDP, hubo persecución y sangre.",9.20088E+17,195985096,alberto_gt15,Tue Sep 28 01:34:59 +0000 2010,0,0,0,154,478,0,1130,3902,0,0,2017-10-17 00:44:43+00:00,0,0
"Hermano, déjate caer algo de @USUARIO los tienes más cepillados que al joto de la chofis",9.185E+17,272751037,joconnorlepe,Sun Mar 27 03:32:33 +0000 2011,0,0,0,179,1407,1,349,1561,0,0,2017-10-12 15:34:08+00:00,1,0
"El novio de una conocida se ve bien joto y yo así de: Amika, date cuenta. 😂🐍",9.20135E+17,572150871,GerardoGuevara_,Sat May 05 21:04:12 +0000 2012,0,0,0,200,909,2,5066,2626,0,0,2017-10-17 03:49:13+00:00,0,0
"O sea, ¿el modelito económico depredador y corrupto no tiene culpa alguna? No mamar. #DeCalaveritaTeVoyADar ",9.25707E+17,40126111,octaviusmex,Fri May 15 00:11:27 +0000 2009,0,0,0,1844,2465,57,9319,174260,0,0,2017-11-01 12:53:39+00:00,0,0
"Necesitamos un hombre con los tamaños para ofrecer y hacer juicio político a los corruptos, no palabras hechos nada más, no promesas tontas. ",9.08807E+17,111316255,luis_mendez48,Thu Feb 04 14:11:39 +0000 2010,0,0,0,62,38,3,11705,16555,1,0,2017-09-15 21:35:48+00:00,0,1
Majo prefiere decirme “no seas marica” cuando no quiero hacer algo.,9.19059E+17,377668050,areliCT,Wed Sep 21 22:56:34 +0000 2011,0,0,0,629,416,1,12699,11514,0,0,2017-10-14 04:36:00+00:00,0,0
Ya quiero acabar mi trabajo para hacer ejercicio y dejar de ser una gorda universitaria. 😭,9.09989E+17,3244517016,chinitosanye,Sat Jun 13 22:17:28 +0000 2015,0,0,0,187,317,0,24536,9008,0,0,2017-09-19 03:54:19+00:00,0,0
"@USUARIO Pinches putos, de todos modos, no les harás caso, que acepten su nivel de pendejismo, y trasciendan su lado puto, o eso pienso, vea'",9.1622E+17,1622130055,EleseAlets,Fri Jul 26 05:25:36 +0000 2013,0,0,1,387,385,2,40040,17735,0,0,2017-10-06 08:32:42+00:00,1,0
"A los familiares que se la pasan chingandome la madre, les mando bendiciones de 9 meses haber si ocupan su tiempo en otras cosas.😌",9.05288E+17,2974426464,fearlesseight8,Sun Jan 11 08:43:35 +0000 2015,0,0,0,146,246,0,2909,4627,1,0,2017-09-06 04:33:49+00:00,0,0
"Reza y pídele a Dios que no traten a tus hijas a golpes, de putas...así como tratas tú a las mujeres ...tu karma te llega",9.17573E+17,188497046,RoXyIsI,Wed Sep 08 21:44:54 +0000 2010,0,0,0,12312,11975,21,295,12402,0,0,2017-10-10 02:11:56+00:00,0,0
@USUARIO Hizo bien!! Y deja de ser el lameculos del gobierno,9.07806E+17,2921806428,VictorH79079960,Sun Dec 07 15:52:48 +0000 2014,0,0,0,72,352,1,1906,1990,1,0,2017-09-13 03:18:20+00:00,1,0
No hay algo que me haga más feliz que estos putos sin mundial 😂😂😂😂 jajajajajajajaajjaja,9.17952E+17,327486563,KevinHdez29,Fri Jul 01 17:03:44 +0000 2011,0,0,0,272,100,17,1228,102191,0,0,2017-10-11 03:15:15+00:00,0,1
"No quería mentarte la madre tan temprano ,pinche maricón il ""buasap"" pinche millenial cacha moscas",9.17757E+17,3038011647,MikeLucio02,Sun Feb 15 00:58:50 +0000 2015,0,0,1,1622,1461,15,70074,54655,1,0,2017-10-10 14:22:05+00:00,1,0
Porqué dios le da bubis bonitas a mujeres tan feas?,9.07697E+17,75697961,erickbailon,Sun Sep 20 02:16:26 +0000 2009,0,0,1,45,253,1,6326,4768,0,0,2017-09-12 20:06:06+00:00,0,0
"Tengo que planchar mi ropa, bañarme, hacer mi presentación, mi trabajo escrito para mañana y estoy en Twitter; ya valí verga, no dormiré 😭",9.05265E+17,606828312,DavidStronk,Wed Jun 13 00:04:58 +0000 2012,0,0,1,438,105,1,5063,11593,0,0,2017-09-06 03:01:16+00:00,0,0
"Si eres hombre y dices ""no sé que ponerme"" creo que deberías ponerte un pene en el ano, ¡maricón!",6.67038E+17,518795164,Jhonny21Plus,Thu Mar 08 19:26:40 +0000 2012,0,21,10,68092,56607,94,7002,5723,0,0,2015-11-18 17:55:20+00:00,0,0
Puta madre 🤦🏾‍♂️...! No lo ha gan! Al menos que seas una tía 🤷🏾‍♂️,9.05435E+17,1925457577,FcoBonillas,Wed Oct 02 02:52:43 +0000 2013,0,0,0,20,102,0,531,552,0,0,2017-09-06 14:18:55+00:00,0,0
Espero y esta etapa pase rapido porque sino me va a cargar la verga 😪,9.28065E+17,4833486744,rdosaenz,Sat Jan 30 05:21:16 +0000 2016,0,0,0,200,218,1,15085,6623,0,0,2017-11-08 01:01:16+00:00,0,0
Te pinches putas amoooooo!!! Que grande eres Leo!!!! El Dios del Fútbol Mundial!!!,9.17901E+17,188411047,alfregm23,Wed Sep 08 17:32:32 +0000 2010,0,0,0,199,348,0,133,6880,1,0,2017-10-10 23:51:48+00:00,0,0
"Hoy he soñado que estaba a punto de conocer a Diane Kruger, una de mis actrices favoritas ¿Adivinais? Mi madre me ha despertado #respect",9.05373E+17,7.09065E+17,Barroker,Sun Mar 13 17:14:57 +0000 2016,0,0,0,166,263,1,26777,9517,0,0,2017-09-06 10:11:58+00:00,0,0
No puedo creer que con cuatro putas materias esté valiendo madres,9.15807E+17,261998761,KevinRubeen,Mon Mar 07 03:56:35 +0000 2011,0,0,0,338,397,2,15593,37557,0,0,2017-10-05 05:13:25+00:00,0,0
" @USUARIO @USUARIO Pero q tal este pendejo del #mm se mamó más de 5 millones de pesos en sus putas chambritas para la foto, que poca madre de enano voz de pito",9.27951E+17,102386308,storm690126,Wed Jan 06 14:35:23 +0000 2010,0,0,1,2660,2912,15,38097,66361,1,0,2017-11-07 17:28:18+00:00,1,0
Ahh marica porque yo no me había enterado de esto!!!.😍😍😍,9.19796E+17,8.21255E+17,Michelle_de_bg,Tue Jan 17 07:16:52 +0000 2017,0,0,0,293,707,1,39349,22444,1,0,2017-10-16 05:24:18+00:00,1,0
Pagarles bono millonario para que te den la lluvia blanca en el vestidor que tanto anhelas joto liposuccionado,9.19712E+17,84520007,BetoNapoleon,Fri Oct 23 06:14:42 +0000 2009,0,0,0,172,742,2,575,5845,0,0,2017-10-15 23:49:34+00:00,1,0
Que no nos quiera un presidente de otro país lo encuentro casi tan preocupante como que al de aquí le valgamos verga.,9.05147E+17,116854210,Kaiserium,Tue Feb 23 19:46:57 +0000 2010,0,0,0,121,350,0,2057,15598,0,0,2017-09-05 19:15:50+00:00,0,0
Materia del ogt sociologia la puta madre no entiendo un choto ni me dan ganas si son temas re feos encima,9.05292E+17,2286512728,webermatiass,Thu Jan 16 19:36:52 +0000 2014,0,0,0,1034,674,2,32422,26511,0,0,2017-09-06 04:49:18+00:00,0,0
"@USUARIO Y tú puto programa quien putas lo ve, solo por qué sale anunciado sé que existes pinche muerto de mierda",9.27304E+17,381123445,peponrsk,Tue Sep 27 19:46:17 +0000 2011,0,0,0,236,658,2,14618,6069,0,0,2017-11-05 22:36:26+00:00,1,0
Que les hace pensar que estamos siguiendo el juego de esa golfa!,9.08733E+17,1137381211,lau_franko,Thu Jan 31 16:50:22 +0000 2013,0,0,0,90,85,1,2503,250175,1,0,2017-09-15 16:44:03+00:00,0,0
Traigo Avatar de mata putos en el whatss. #semehace,9.16437E+17,2481297007,mbdelalma,Wed May 07 03:49:40 +0000 2014,0,0,1,9030,1211,119,98822,83869,0,0,2017-10-06 22:55:56+00:00,0,0
"Mi tía (la gorda), por su multirresistencia a las críticas y los regalos rifados en Navidad",9.09812E+17,998684671,TheDoctorZombie,Sun Dec 09 06:03:08 +0000 2012,0,0,2,1390,1172,12,8188,14738,0,0,2017-09-18 16:12:16+00:00,0,0
AXE hace autostop en pelota picada para lanzar su fragancia más loca: “Leather + Cookies”,9.20774E+17,122795408,Mercadeoeficaz,Sat Mar 13 23:18:57 +0000 2010,0,0,0,2167,1523,38,6194,22435,0,0,2017-10-18 22:09:04+00:00,0,0
"jaja la forma de mentir chaka es la mas verga, mas cuando es de frente y nomas ven al suelo los perros",9.05253E+17,101395894,KidRobin1,Sun Jan 03 04:31:54 +0000 2010,0,0,0,156,707,3,7753,4290,0,0,2017-09-06 02:15:43+00:00,1,0
"Me enamore de RK, que rico baila el es muy sexy yo estoy loca por tocarlo... esta es mi version❤❤",9.19357E+17,1063888315,Betzy_Pano,Sat Jan 05 20:04:53 +0000 2013,0,0,0,537,1096,10,45948,54001,0,0,2017-10-15 00:18:06+00:00,0,1
#TendenciaKB Será una historia que recordará y miles de usuarios también 😲😂🙊,9.20809E+17,353199259,kekrees,Thu Aug 11 18:10:38 +0000 2011,0,0,1,31641,303,51,112,36951,0,0,2017-10-19 00:30:24+00:00,0,0
"Tontas niñas que le dijeron a mi bebé. El no necesita de maquillaje para verse guapo, por naturaleza el es perfecto, el es hermoso ❤️ ",9.08748E+17,8.84511E+17,baek_mx,Mon Jul 10 20:32:15 +0000 2017,0,1,0,352,286,1,9717,22941,0,0,2017-09-15 17:43:04+00:00,0,1
OSORIO ES UN PINCHE PENDEJO NO SABE VALORAR A ELIAS HERNANDEZ.DE PARTE DE LA AFICION LEON:CHINGAS A TU MADRE,9.27351E+17,3332026973,jaimebarajas101,Thu Jun 18 01:41:32 +0000 2015,0,0,1,54,124,2,11538,5195,1,0,2017-11-06 01:45:16+00:00,1,0
Me dicen que llegan a la 10 y mira las putas horas que son!!! Me caga esperar aunque sea en mi casa!!!,9.15964E+17,144406599,PacoYago,Sun May 16 05:56:15 +0000 2010,0,0,0,773,1573,19,37724,41974,0,0,2017-10-05 15:35:51+00:00,0,0
"Déjense de teorías pendejas, Stranger Things es una cosa completamente diferente a It, ¡NO ESTÁN RELACIONADAS! Como les gusta estar mamando.",9.26183E+17,161390553,Fernando__Feria,Wed Jun 30 18:41:27 +0000 2010,0,0,0,515,514,9,4213,21322,0,0,2017-11-02 20:24:40+00:00,0,0
"El golpe de Eduardo Yañez al reportero es para que nos olvidemos que es pitochico. Por cierto, no sabía que me tenía bloqueado el marica. 🤣",9.1825E+17,97315040,malditojako,Wed Dec 16 23:39:46 +0000 2009,0,0,1,581,126,2,30399,17997,0,0,2017-10-11 22:59:08+00:00,0,0
Considero que lo más conveniente seria que lo retes a unos vergazos mi Jelipe! Rómpele la madre a ese pinchi joto!,9.17844E+17,7.581E+17,pinchedonaldo,Wed Jul 27 00:40:32 +0000 2016,0,0,3,22,251,0,47,127,1,0,2017-10-10 20:08:01+00:00,1,0
"Dos putas horas de viaje, gracias por nada tráfico :(",9.17915E+17,159364387,_VanCajun,Fri Jun 25 05:01:33 +0000 2010,0,0,0,1144,513,43,13516,46660,0,0,2017-10-11 00:50:29+00:00,0,0
ME CAGA VER HISTORIAS EN INSTAGRAM Y SIN QUERER CONTESTAR LAS PUTAS ENCUESTAS CUANDO VOY PASANDO DE HISTORIAS!🤦🏻‍♂️💆🏻‍♂️,9.17597E+17,391820755,_JuanArellano,Sun Oct 16 04:38:39 +0000 2011,0,0,1,2825,621,7,1366,66949,0,0,2017-10-10 03:45:22+00:00,0,0
"Ustedes le llaman cerrar ciclos, yo lo llamo mandarlo a chingar a su madre y recuperar mi estabilidad emocional.",9.53692E+17,330771415,MayRaLove2,Thu Jul 07 03:55:08 +0000 2011,0,0,0,495,253,6,12728,35038,0,0,2018-01-17 18:13:39+00:00,0,0
"Tiene cara de loca, yo sé lo que te digo... ""Ojo de loca no se equivoca"" JAJAJ",9.2011E+17,1132602505,flacaferrer,Wed Jan 30 01:22:20 +0000 2013,0,0,0,127,206,0,7623,3839,0,0,2017-10-17 02:11:01+00:00,1,0
"Mejor donen culeros, putas ratas tu y el pendejo ese de @USUARIO",9.16535E+17,572930222,chris_vazquez_h,Sun May 06 19:12:55 +0000 2012,0,0,2,784,3296,1,4062,4246,0,0,2017-10-07 05:24:56+00:00,1,0
"Si mi bro me hablara como le habla a su 👰, lo mando a la chingada. ¿Cuándo interceder? 😏",9.26004E+17,292045590,alma_taciturna,Tue May 03 01:03:49 +0000 2011,0,0,0,295,662,6,57985,12689,0,0,2017-11-02 08:33:55+00:00,0,0
Qué putas madres tienen en la cabeza para que se les antoje un cigarro antes de las 8:00 AM??,9.15219E+17,1802053700,ChargerJZ,Sun Sep 08 04:40:54 +0000 2013,0,7,74,873,334,4,107401,16878,0,0,2017-10-03 14:15:50+00:00,0,0
"Tu loca manía ha sido mia solo una vez.. dulce ironía, fuego de noche nieve de día..",1.23613E+18,260083527,Lorenavalera_,Thu Mar 03 04:55:24 +0000 2011,0,0,0,444,183,2,1394,28659,0,0,2020-03-07 03:29:52+00:00,0,0
estoy segura de que ésta fue la razón por la que quede pendeja y eso que no se le arruga la nariz me cagas yo. <URL>,9.0482E+17,8.67862E+17,meanxsvt,Thu May 25 21:57:25 +0000 2017,0,0,0,204,195,4,14587,10414,1,0,2017-09-04 21:34:11+00:00,0,0
Mañana 2 horas de cardio... no mamar! Que forma de tragar 🐷🐷🎃,9.25527E+17,147693937,Lupeaude,Mon May 24 20:22:18 +0000 2010,0,0,2,533,344,4,5410,12579,1,0,2017-11-01 00:56:00+00:00,0,0
Estoy bien gorda tengo que bajar de peso,1.21856E+18,724549538,DeboooraDaianaa,Sun Jul 29 19:59:54 +0000 2012,0,0,0,1812,1621,5,25112,60246,0,0,2020-01-18 15:39:23+00:00,0,0
"Estoy llorando bien cabrón. Neta, que pinche corazón tan más hermoso. Nomás veo la foto y vuelvo a llorar. <URL>",9.05459E+17,54992388,Nacopop,Wed Jul 08 19:02:31 +0000 2009,0,0,0,271,558,1,837,11498,0,0,2017-09-06 15:55:33+00:00,0,0
@USUARIO Un buen camote abre muchas puertas,9.02015E+17,182964803,JuMaRodMx,Wed Aug 25 20:49:30 +0000 2010,0,0,0,319,485,0,47920,16019,1,0,2017-08-28 03:47:07+00:00,1,0
" @USUARIO La burla al país está muy cabrona. Pero como la perrada es agachona y manipulable ¡no hay pedo! Además ¡nos vamos al Mundial, nos vamos...!",9.04889E+17,517923898,JuanUribe14,Wed Mar 07 20:45:47 +0000 2012,0,0,1,271,708,6,5889,21946,0,0,2017-09-05 02:08:44+00:00,1,0
"Porque como dirían en mi pueblo, EPIC pa pura verga sirve",9.05174E+17,1329674544,chiscamilizer,Fri Apr 05 17:23:17 +0000 2013,0,0,0,275,161,4,31040,23012,0,0,2017-09-05 21:03:08+00:00,0,0
Me da mucha tristeza la gente que está en otro país y toma fotos feas😭😭,9.08805E+17,122855316,be_magra,Sun Mar 14 04:19:14 +0000 2010,0,0,0,818,778,5,9512,27266,0,0,2017-09-15 21:29:43+00:00,0,0
@USUARIO Hijo de tu pinche madre!! 😠 Te amo BB😝😍. Jajajajajajajajaja 😂😂,9.05436E+17,7.14554E+17,inkmili,Mon Mar 28 20:43:50 +0000 2016,0,0,1,183,604,7,41706,9477,1,0,2017-09-06 14:21:47+00:00,1,0
A veces me deprimo porque no tengo fotos fakes de weyes mamados en mi perfil y no puedo ligarme a las putas de Twitter.,9.1641E+17,337398829,Calav3ra_Biker,Sun Jul 17 23:51:38 +0000 2011,0,0,0,993,393,19,43217,22298,0,0,2017-10-06 21:07:12+00:00,0,0
"Wey es lo maxino, súper trabajador, súper responsable, no toma, no es mujeriego, pero tiene una ex loca. 🙈 con eso no puedo.",9.20686E+17,230974677,ana_davis,Mon Dec 27 06:50:29 +0000 2010,0,1,2,12,72,0,259,224,1,0,2017-10-18 16:19:33+00:00,1,0
AH NO MA YO PENSABA QUE APENAS SE ESTRENÓ LAS TONTAS NO VAN AL CIELO Y YA VA POR LA MITAD QUE CORAJE JAJAJJAJAJAJAJAJAJAJAJAJA,9.08043E+17,94894942,cyrusfeeling,Sat Dec 05 23:59:14 +0000 2009,0,0,1,33602,15126,509,289,112613,0,0,2017-09-13 19:02:47+00:00,0,0
Denunciemos a este cerdo misógino que usa el micrófono para difundir el odio #misoginia #MVSradio,9.07637E+17,445838662,AlbertoRaclos,Sat Dec 24 23:33:08 +0000 2011,0,1,0,174,244,4,228,1144,0,0,2017-09-12 16:08:02+00:00,0,0
"Recuerdo el día en el que te besé, yo estaba loca pero tú también, todo brillaba, tus ojos, tu pelo...🎶",9.20009E+17,917737663,brelgack,Wed Oct 31 21:49:19 +0000 2012,0,0,1,419,389,3,23007,10722,0,0,2017-10-16 19:30:28+00:00,0,0
"Suerte peruanos, ojalá le ganen a los putos narizones!! Vamos Perú!!! Y que celebren comiendo muchas palomas.",9.16109E+17,102551648,maver1978,Thu Jan 07 02:35:01 +0000 2010,0,0,0,765,1000,8,3235,25839,0,0,2017-10-06 01:11:10+00:00,0,0
Jajajaja ¿por qué defiendes a los de Cruz Azul puñal? 😂,9.196E+17,151233676,PabloSlpz,Wed Jun 02 23:11:28 +0000 2010,0,0,0,480,1786,6,14228,11188,0,0,2017-10-15 16:23:26+00:00,1,0
Ojalá nunca les pasen cosas feas mientras mueren de cólicos y son una bomba hormonal 😪,9.0878E+17,110060972,LaTiaLupe_,Sun Jan 31 05:52:39 +0000 2010,0,0,0,121,314,1,2133,1265,0,0,2017-09-15 19:49:09+00:00,0,0
No sé para qué me citan a las putas siete a eme y ni llegan me lleva la verga.,9.17372E+17,40119200,MADBUNNYXXX,Thu May 14 23:38:55 +0000 2009,0,0,3,414,86,5,21859,29067,0,0,2017-10-09 12:53:13+00:00,0,0
"O sea,  sí estoy ecuchando ""Ya Te Vele"" de Los Tigres del Norte pero eso no quiere decir que este ardida.",9.07396E+17,580350159,_lilirg,Mon May 14 21:47:46 +0000 2012,0,1,7,8340,2344,48,142490,28138,0,0,2017-09-12 00:08:44+00:00,0,0
#PerrosNerviosCuando debes oficiar un brindis y no sabes que putas decir ,9.16761E+17,1159102237,atziri_zarate,Fri Feb 08 04:22:04 +0000 2013,0,2,2,221,276,2,483,3222,0,0,2017-10-07 20:25:42+00:00,0,0
 ¡Apúntale cabrón! 📄🖋️,9.05437E+17,1097189084,luismicarrillo,Thu Jan 17 04:31:53 +0000 2013,0,0,1,5810,764,21,90733,13035,0,0,2017-09-06 14:27:19+00:00,0,0
"Jajaja, que abusado, yo más tardecito por que me gusta sudar la gota gorda y mantenerme delgado",9.0931E+17,98290534,GreenPistachio,Mon Dec 21 05:04:44 +0000 2009,0,0,0,2713,2469,35,27887,98149,0,0,2017-09-17 06:57:51+00:00,1,0
Yo soy de esas que cuando viene el camión se espera hasta tenerlo en frente para hacerle la parada porque no ve ni madres 😂,9.28114E+17,8.53481E+17,MafiaRatner_MX,Sun Apr 16 05:31:38 +0000 2017,0,0,0,875,17,2,8536,22321,0,0,2017-11-08 04:16:01+00:00,0,0
"Hoy volví a hacer ejercicio después de mucho tiempo de amarranarme. Chingo a mi madre si lo dejo otra vez, guarden este tuit.",9.053E+17,376476700,P_BlxckHeart,Mon Sep 19 23:30:05 +0000 2011,0,0,0,173,123,1,943,22111,0,0,2017-09-06 05:22:05+00:00,0,0
